Delegator,Amount
cosmos1xktpvd4508w02t7c0z5k50tfflvxdjcy9jezd2,100787.264521
cosmos1mqyuxd7nr82kust7xfdfmgs3jatzemhmp5rka7,19.9998
cosmos1fmlet0zvurqtj97963h776lmn5jy0anud9jp9z,1.239969
cosmos1ke9ayuedwugju3fsfypv3hlphxcf7fnzldk4na,0.078469
cosmos1ttwledhtc8yrjq7wthfa0ureyjumt83px0xzj3,0
cosmos1x2az06dvt90ydzdtuqefg42nynz4m52hanh98p,647.061656
cosmos108elt30vk72ng00al9m9aet7rwvqncns3wx4ml,1.589841
cosmos1p9zfcn2jvkrf2cfggunlrrjsxe4wtm6cxqp67u,6.234557000000001
cosmos19rslspz9l8lfjlcc53hug3m05mj7wlaygz0fnf,200.550585
cosmos13sqffea5e8vrqeq9vcgfulxengfgthyfpsuuxv,668.005488
cosmos1e0d0daqr34t7kgdumgrlrwf7xye9alqfj2nsq8,7029.083036
cosmos1x0erj57n4zm2da4z3ez8jfswnwkj088tuw5n6w,23.187941
cosmos1dswc2zjzwg9e8v7zeg45lqmfpuah3zchpy4p4q,206.873804
cosmos1anvmu4mxlyp2hfqu5y26lasuy0zycjar922ppj,5.396993
cosmos1a47kpanu3n98uc5qk3nz75tyrgtr5una05fjng,34.145274
cosmos1epfkgdaxx555cxuzlrlxk48u98w20zrlxmjf4a,51.012579
cosmos16l5e572dc45jhtsygklkvjj3xp2xdsa70zuxfw,0.009999
cosmos1cjeafewvauqz0hv4y5jqsvsn94dzjys6rrq4cl,48.0389
cosmos1zdndthgvhm8wjltxugxm5hdwezwjgvaaecnxyc,4.380871
cosmos1znkr9rxrayk5wk55j394twvyp7ztf6784q25z3,34.859131
cosmos1xqujke4nfycxdlj6c3l3warunjwewtgf0cruza,175.464117
cosmos1gjul4vu0f8w5tghj87fvrcwdcxuwscsc5u4cy7,16.783888
cosmos13ge0annkcln593qgavz9uvvxqpgtmtwetu97ms,35
cosmos1xjrnjyquyxreqcq7zyvs9fdcqu8xm3qjzt5s4t,1014.894
cosmos1fe9wudsr5k7m2aqqgar9ckph5c8lsg6pwq4krp,0
cosmos1ljd5lek8e0hy50gun5hq5c49vps9tnfangpztw,5.192117
cosmos1rj5gcvw744c2zuxyv6sd6d4un686pjcvmkyqgw,10.001003
cosmos1w2rjazx4n5wpvtyynlqja044dcul5s724xmvvu,0.000001
cosmos1n0kdjxe26l8mfnylh6qkamycn2ezhxzspcwcjt,10.969733
cosmos1d49m2pch0tdrrluewr2a4vrdcta84g4l3t559k,23.977866
cosmos1z6rwkcd6e02w5260l032ar5segf9fvmmju275k,369.6
cosmos17dz6t3lq5pwxzqtajqnw7ykpaeune7dnu8gm9y,3.07375
cosmos19nuu5l7sgn582g27ec64aek4psau45fvuaggzw,357.553186
cosmos1ya5m32t8znawzu73c6wv7mrtnkpwm7jvqagnml,0.000001
cosmos1x59zq8q38tujycg8jw2m5t4s5pcy0zvd7q2ck9,31.327633
cosmos1rutram88vvf4a4ugcvranwtzjh3g7ehhu7pl72,0.006182000000000001
cosmos1dlwjylvx8u0fjd5zezjajq9mmv344qc2h85wmy,300.697
cosmos1lyz67xk7v876ksqlfjzgdwv8993cepjjyr5nug,65.770648
cosmos1jq2s94h5t3vadyak4akfwxsyw9h70ef9y2khlj,63.85448
cosmos1ve63jjyvayujz35j50zrmx8hhdmlrjxaa9ypn2,89.401069
cosmos1qp59k44d9338qqc2vx4cc8rm0tnfwwvhdyudsp,25.043267999999998
cosmos127szu60uatyu42ynwcrnrg0wh3dwhvy3m2wres,265.999747
cosmos13grv7wcsnee6y3ung3jrcu7wyqqzqld2xl4493,3.005489
cosmos1v4p26f2scmzmyj6dnh3ajxvlhxzaajq9ke6267,209.569
cosmos185fu7h72nj0f0r3h7qwpf5ptxje0a5ayd3a74n,47.295461
cosmos1fk3wqnh4dpupql0p4mseeehvtmclcry256vguf,8.031102
cosmos1098nha0z7d43k2uh2as7a3ywx2q3w8wjchcjuz,15.983995
cosmos1xsdhzptweqejt0eu3jkgz7wue47ugkq505tnaw,4.967631
cosmos1slj9783j9vgp9rmdyr03zplpdwr8mhj38npa4t,3.26045
cosmos1370fn26kj4r7780clfsuqxg5xrw2jf6632mat8,2047.46
cosmos19sdndwdkzzgxuzzfj9k5j7ad8cmnpdcrwtk0jx,3
cosmos195vwle5fhk28hwes9d8z6vssanpa3qm67l4cq0,114.85998000000001
cosmos1yl5jd0ut2mem6xnnc8l33z86qe3xx4ekk45r4a,222.616557
cosmos1xp523962a5txpwxz5qzt0ex420edt7xl4jhcup,7.262319
cosmos18ekspzyvuun2yqurr0p823pfh2q3qnj32rq6v5,60
cosmos122cwf4rqgks4akwjejx3t8xjfq4398v2prnevg,66.50939
cosmos1vc5q6fl0fmkh7czhlyf65gf52arkjd80qj5agu,1.09
cosmos1fyur5pun2ags236rrkyljs0uhpwlm8p7az7n44,4.2
cosmos1ey2gtg5u8rk3gz557r8dx4950qulysj9a8xzer,8.24702
cosmos12gsc0utucyzck6kgu5jsuysdf6885rcgsvr6qr,138.557284
cosmos1cjrkmupyd9mzz2wxvh44nv2rk2za0xlygu97r5,3.097787
cosmos1y0xvnf9yars5l3lkvpknsqu4a0ympvkn6dy8p8,245.320556
cosmos12suz6rpy6engngzdqjlltjcsfmsrjs2tqgqxw8,52.572931
cosmos1yfjp287mr0lpn6ez3jm4ch2vyvd2anfxg73nx7,716.152107
cosmos1266pcg0a7us30n2qg3q8akp3j45hkaaafm8m75,20.181326
cosmos19dvcvnh83t0r9a8gayxpegztju8hgs5q4zyau6,92.000001
cosmos1lm5r0tvvmqp99jrndgdec7szhspemk6vj7vz28,9.894
cosmos14seq6te8p86u0rr6seydc4q7zq0x5asr7n4sp9,6.053534
cosmos12rnu5pl8rd0nvjym6qx45dddv85y5san0udjr3,3186.622633
cosmos1juhxqe47j2g26ee5jdp2e9ms7s7753h80chned,16.613277
cosmos1nsm4d8q505zw74qefv6nm9u94uslxf2qmwzc97,19.584189
cosmos177pvhymdcyduz88zkkrpyv3ajs5sen95ugwwzf,38470.0714
cosmos1x8gfl9vreyxp5wyt0mhz97xzp8k0p5lrfwlzhn,24.9
cosmos1dxhc6qykgq85xzqe048tgm8ujjntgl0dvghnl9,12.352111
cosmos1ygjyw649vrpxan7n6tu5d6vsp2aq5jdl8lfcvc,1.969897
cosmos1g402s65rns3lz4lpwrufsc5xlumfv0345qzrtt,1.020454
cosmos1dhx77gqgm7zh0z9xy266cpzaf8j03s6jggq4kk,0.000001
cosmos14q9w5d0xgehwvrezvdxe9ft6sdyc5yku5fufg5,149.143222
cosmos1q3qr8hg0l5zctk07dmajpkt8cpnr0tfj8mld0c,33.967754
cosmos1y9are6jeqek6tlz292qvlk8yy69973wvf739vp,0
cosmos13aknvayvlk6ttxx8amj8gdkp4u3jj4jdvdyeat,0
cosmos1tph5c5ykn269qf6ymhhzua3dstrxxr6g28lh2r,50.460384
cosmos1sd3syeruh6gvcaf5555t6unqgdu9zcclkzd89m,0.000001
cosmos1hgxxjug4cnk45ul69hy5dxdmvhaa0j06wg2r57,34701.199562
cosmos1p4uk7mmnm4fae24p40q72nwgg9gne0w4md4yty,0.000001
cosmos1y9nw20f7ve3ytyepk5645vw43nspeglj98rz5p,0.000001
cosmos12suvlvhw53wfsma0nx70apkma4e5a6assg3z8h,0
cosmos15znx9ewlt7wgqur3cvmj3zca82308hkajnyhpg,0.000001
cosmos1rvfgler5p35da7lx0zt7dtc6ltjt5krwe8j9dj,91.786731
cosmos1ttfytaf43nkytzp8hkfjfgjc693ky4t3p78l60,4.9998000000000005
cosmos1hd0qynhjcfrshyphj6x49ukq4nyf34pvujcdgz,0.99
cosmos1w2t0lsjdjqznfejtl7lvqq8xmdv0u7cshramys,26.9965
cosmos18x6wh85y8ut35su77guzta2u78wx5u3cdssmjn,0.000001
cosmos12h28rh635jl4j3cdw9hmg0nag9pjgnhqg2l9mw,0
cosmos1tc7jt4tjdkqawyw2cjmxagdfg6mla5xvng49de,11.281582
cosmos1phrvrhxuulskfkd4nmk9d3h3qqa7ct9wssxrqh,1.600219
cosmos1z2f5jzuk773zljy57carnj20flcar5x84da8fc,18.884316
cosmos145k9z38xhxycygja7j5wryskawsc64hc2xpn4w,0.000001
cosmos1hd232r6hh0v7g9s574q3ywqwxvrh06smkdtqy4,700
cosmos1cqvzcpuz89c2uq44rs0pfwfwncgatljyuctvkz,1.864987
cosmos1m9dwd037y7ma059xsnzwey92xk3v8jmyuv4nwg,1242.699999
cosmos17s5hj53y70zf60nv0pp8qjh6lgzgfc6zf5llcx,2790
cosmos1a9zvdrrk0als4vnf9s28s0fstarqd2gc0kyhwt,107.992391
cosmos1h35xrvws8e7yxecncv0qgvyquhcfemz8242uy9,55.84
cosmos1qa69tjv4d5svlcl50u62wdupwn4krvxqu6t7ky,922.475245
cosmos1q7qn7jc2d9yt4dsn4pc5aw637n8j6ln99fkjgv,5.850226
cosmos1r9kj4ls328892mhg7pme35r2eq6n2flkgz4pd6,203.461233
cosmos1wtfc37lk6wqnr2rq85vq0l94ycnygzhnk67kfa,469.57949
cosmos1ys7dgqsd4nj9msuwnmv8l6peqfru4evgfxkly5,0
cosmos1p94f3jjg82gh6leylq7mvfjayevxqy7jwvsmt9,65.303162
cosmos133nc9d5umpdj92jlyykwh59pd5thvghuzwggf7,0.002
cosmos1xt0mvfravakuywyapghlc6crjsstzgf2qlkmwq,3579.714964
cosmos1k3c3mcn9rlts9rcvqxykmguaqlzwzkw9pz0vzx,20.049419
cosmos1sq2ntg6njdhcdn4qsdsqstdct3hgas09uuqlef,286.5021
cosmos1ad5xh3pz68fk8k86r9vz3veqh9aazhmgcktdzh,1
cosmos199jv2t9tawy3gm6sg45e2lnu80f2g6552jk0lr,0.000001
cosmos173xnw9kgj5l8qfd0lpxqnjf6drpuagngwl7u9s,0.084256
cosmos1ykevwza4d9wqz4tkrp2ag3dg6cne53shr3z3v4,32.146005
cosmos184sd5y4z85fdgptu9yz2v99qjd2lnwcgm62gec,1709.792496
cosmos1054vvqqdjarv6df62njchajf7j32ag84dc0txp,4.589263
cosmos1yw8gyje44fg2phgp72tlnucvd39cqtq3wrkcj3,5
cosmos1qwgw6ws0spnx9a4wl8n0ksxh55znqegqnr3pk4,5.050769
cosmos1gxdh85pmnhelk6a2tcz6scq86kqpdqa0gexhuy,73.731721
cosmos1dtsv0a7ua9uzfxxsk8lr3v5mhmfducmg9ln4mg,3093.889778
cosmos1eae04kd69jvp262sf7h0gyqfrzem5d7j0ezxaw,34.794
cosmos1xqjeqgy2sw3c47t759tu2uatmtmprt8y27r3ns,333.147264
cosmos1qglhwchn2q25xyq2jf2ak37ure4dvkh0nzk3qj,101.69605
cosmos1yh6w3pq94s3rz7fwcrmpvczqgzunz9mu3qmcmr,13.956701
cosmos1dxnv98e756y4gr5ehgtky0fxayf4nzzal027xu,0.883526
cosmos18nh2ahn2uc9nne5u46lwtake2hfxp0a47dl2hs,150
cosmos1t0kutf90z6288k5hf7kjqargss2j5g5my537rz,109.44109
cosmos1vxr4ne6wp730kjp9txgx86lzn474frr2wljygx,314.175575
cosmos1wchyjkq8yccccl0lh4ushph3xe0zxhul226nn4,400
cosmos1l0x952y98h46hxmz6vza6lugzr90qvmcsj8h5v,4.0485
cosmos1c88z4n2dsvly5fqzgzez5cc8hvzafj9mm3dxse,35
cosmos12ufc4s4mgxmkl24a6ncmvrpxd69r0cw03tlmnq,89.485424
cosmos1dhamycnh68d2ng3dyc09gl86h3gxy8hfq29cwr,0
cosmos1jfm5rke7f07ux002t9vle5da95et720hrcdpz5,0.000001
cosmos1fvvgrrrjy4hn9qytep9xcxexrcd3h4s2ens8yl,41.451945
cosmos1t2e2g3fctcm5dwsdlgddkde2snftjy0x8xgwtk,117.58423
cosmos1t3g8e8ldwctluu7j5k8qq8qwqt2zssuw5ln553,71.631297
cosmos1vpszg27hrmxklyr0wc3huv0ypw9lxl9p6eghn2,140.803764
cosmos1hcxavgf73nqlgywj0z6a03ddarcd8hlt2a4yu8,57.124152
cosmos1grv4mngcffmd6yjlu02j0682836t9n67rpqw99,1.487507
cosmos1yqx3lyg5m986kzx0g58zg26wp2hfq5pjs37zqg,1.236549
cosmos1gptt490th9vsazvzkn8n37u2fyyuux7yq422mj,25.821634
cosmos1zzeu04zdqtge4xe5f8j9svq7hw5vjc2yr7q89m,1.899
cosmos1g2cu5rwhgfyr8pe796edtacwqel6g5cd6e3el6,0.185652
cosmos154f3vjurvayxp706uk7xsegu4we3cv6mkp3z68,10.485967
cosmos1dvf4rpxzxx6fgquv2c0qny6s00s3qdjdcq33ed,325.854838
cosmos13hthz8jsv3kqjxj98hc2sm8qtehc3dd2ea5038,0.7
cosmos1xcwqd08xqu5g7x355yqydz5anz80sercrjs82x,3.809598
cosmos1keqq7keyp5pa7gcawfa72ykm0064lv7c3t2kw8,1.0942
cosmos1dtz4dstm8tanr4tac5qhjtcx7dw0jgpxzuey6n,64.426961
cosmos1jl8njsv2jh4vaqqjqevlarl386prmuwk8q3vtj,0.020401
cosmos1ft8nt6uuegwzekwgawulj8lvm0q67z9hdp8jea,90.749275
cosmos1hqx9v6p65jk73ypf9ralh3ydwfrg22p4fazzk6,110.25
cosmos1quczecwd92nukxf5upchvym9mjk28ue5wsvj6e,136.4875
cosmos1zlsrllgaxgxahp43ur33dtdg0qs9ga457mk49a,149.977233
cosmos1geulllx56d3zxennuwlp852wpkrr5a44l06dlh,55.668298
cosmos127c3ask922m6jztpc7q4enrynhrg80g2cffdw9,2.5016689999999997
cosmos1dczlr7tfh7qwvkve6v25nm3wrfv8emzfepkdc7,1.099
cosmos1pm82ve8nvfhpq6k96nrrrxe7tyqp045yxmx03l,200.659025
cosmos1jjfemhqm9mpqeplm3xdw57l55cm8rdnkqgl02n,27.099
cosmos1q2wn3a6dr5sf9efqnnn4qfuqkedl2a0kt5uv08,2.21777
cosmos1xwwxrvv3hw5l3sdp4hsz6ewal7y7dq9qd2nql4,13.474635
cosmos1f8q4m9a55ljcpqhdd3u3wjcq5nfwxgsk0jjkgu,3.053453
cosmos1fh8ttu0gg2mv6ywcugplyeq098lwqdspzs4wqx,9.89
cosmos16kwgje07nnep53eznhhrnx9q9gy9aq2ktrfj7q,54
cosmos19ls993svuj5kqg4gz9vgd63dre5c385se654e4,8.204804
cosmos1tff5zpw5nnswjstemvr52krcmryvdhc0p7xdff,50.5
cosmos15u3xaee7vrv08420xz2mv0r36c06e5gt6dpz2n,8.469248
cosmos1y4jngnsn26yh6te0a3dvjmj3gy5lz45h90x04z,0.000001
cosmos1mta0rxkx4k3jpc9dtscs0yma3zrx6yw7rpypuk,154.995
cosmos1dg20dc5y6egdjea2dd8z3wtwgr9ywqfa6ta5xu,69
cosmos1xzhxd0qct2gkuan8ryaz4ftcclz54n7vqct0zf,205.681778
cosmos1t5yh3akps99uvg06dvzuwu3um5qx3gxlv0vfrd,12.34424
cosmos1zhn8tmz7f0h83c8qy36kucvsktwl5v39gz5ud7,0.000001
cosmos10mafyxqcct5rh0u94wjpzjkn9rpwckwqfqahuz,0.000001
cosmos1tdgxffvtw344glj33cmvcup9yx7m9yacjdfrgk,0.1
cosmos1dlysery5jc9mvc6tr672r5zzw9nldfvc8p8lj5,4.321
cosmos1yx0xw2ceatqq735jjhtgpqtjpjltwa69dksz6m,40.461082
cosmos1d90hwr0wk5yjrnqvcqqhqmf5jvv6rgey0qt9wc,40.352313
cosmos1svcx25p87nytghsxllxuh8vecr8znnge8um9cq,1
cosmos13ra9k6geejpx2yk4jjvvw7e89hvd7y2hnqxl0m,50.867218
cosmos15g0lfmrew64lut6gva4nq0m84tg4494f9dvln9,10.995
cosmos182sp2zmtn9mn0qdav4u9qly40zc97ej9fcrs2p,0.000001
cosmos1jutkfglxwplxlrz9m4c3ulkq6fuh94uv2hmptr,0
cosmos1zuqjcz8a8r73fjv763l0u0vft6czq8w8swcc5r,9.20632
cosmos1ey4edddtylp202lyv8fsqdncpfm9a7p6gkgvk4,0.000076
cosmos122g3jv9que3zkxy25a2wt0wlgh68mudwfshu5u,430.717226
cosmos1zl35r8tnmy2vv8t8fau4ttfrvwfpydx9an0cp6,770.502245
cosmos1a35yam0u2avk82setnl2nuxwr4xsutpdqercx7,4.558703
cosmos1zjpzztcrjydqr5r7p5pr7z232grw9ktuu7c329,0.000001
cosmos1hjrs862pr5c23wrrd9dlrr5uc4skzsrmh52ngr,6.949
cosmos17xv84qvdsukvuyq3f6fkq8pj9x2wgcjqfhnj94,3.30698
cosmos1gzayc22wnzsyqtc8vghd5yafmmacdemlq6wtc2,28.364455
cosmos1703d6390stk6khs7p4dm8zmhvw8up5texwejyg,13.132828
cosmos184w77zuzg5ecay0auhstts7a25acw4tvtxev7z,1.507
cosmos1pwam9raxpa7ptwk9npz86ktxrx3e0q4pg6a9c6,20.126703
cosmos1fjdjjmgyldf8fkckgkvrclmenfpkr6kz36evy4,61.892977
cosmos12yc7zv6r3z6a3y63f8v620uadvlc48uh99g5la,9.768548
cosmos1k3hmt0k9shtf3txa20jaqvmfnkyd08mfs40dff,131.894
cosmos1zrfjkxfvf7v7dk4fl09hzztl8mdp6r9vnnglht,837.243722
cosmos12rjx2cvjg2eamp83fz3w8v2j2zjktwzfu0nvzc,0.000001
cosmos1n2zdv6nrw53gnnfu4mkc85khfg4tg69t367jpj,41.258312
cosmos1u7k5sgj56dwte4023mexqglaljqr0jvnsvxyp3,4536.165862
cosmos1d90ckzwv02edgp9qfsm2pxt738rn0et9vux4tv,2.506
cosmos1zsrtrdyaftln064rr508004qhcua4qswqut8qz,553.594
cosmos1zy4hhcwln7e5rgzthzavnrp2ma6xnz873rsygw,0.008147
cosmos1a8c5pex75w8wum7hk8unyyd9g7uxmyqrwhm7ze,740.540267
cosmos1pe5jrgdgvmus2yvcvgnzsedqc6xhzmej0p78xr,0.339583
cosmos1q0yf0f87ap2qx3wxyrn94d7vxujdpss94gjdt5,63.593
cosmos14v2m7slyfpz0rx8sr2uedlh4k2060686g73ghn,24.038187
cosmos1pa6yykv4chahsxavyw878jf9a0qllmarkutzr3,1.029771
cosmos1up53sdcxtsd7pgqmw6nkekwhg5q7v25hpw0y7z,1.001
cosmos1jygya67wlcladh8y4wldutusuur7fr6sdzswem,4.5
cosmos1f73p2gqayrrpcw52t5qmfpuw4mutn6wj8t6azh,100.031952
cosmos1p0m4dln3yky8j55aneq97cttr4g7lakgmu7j68,2.889
cosmos1ry8xqeyl7v02k6tlugjkzgvpz9ccpj6s4wt3nc,667.453222
cosmos1n0u7qtrmvwz7ptczku0aeeum64gx56g59wwupw,7.256717
cosmos1f89euu5frlmj7hh2kftdud0c5l9qpnwsuhluhf,129.8475
cosmos1tcpxjhuqthr06gnjyl48vezyd4a5lj3jlla0t5,3.999
cosmos17qqdjzgdk2muvm6t2h8a2qy5cvenczl7xhapv5,12
cosmos1xeeud5lhccagvrmq6saayxgvgdvxlvfg34yxej,15.352884
cosmos19qklj2swx353h6apt3y28dvaxx2yqk69uu4xln,18.458527
cosmos17z8yw7ra9a5nt72pqqulmzp2ymax4uvc404k0a,154.389804
cosmos13gzekp3ce4lxmfeu0j3333fczdk7y5d3lxxcpr,0.161182
cosmos1t0ecr7e06qav73c7aqmuy3me9ydryda9kg7z7t,3.373548
cosmos1vs66q07n7hrhr9xmpyrd8h4kv7sahqwj4hm6pd,148.84
cosmos1vnyc6q49sr0hs9ddjepcmtlaq3l6wwj0tca2pl,20.054676
cosmos1cncte4ghpv66qsq9p6gxur5gzc0fm03pu6l22j,14.6666
cosmos1l89u8s9fd04emesdvtl4hs2kw6sm4z69vxs08w,58.175541
cosmos1tkrk75v7lhd9v2hhz4hkrqz2wfgrp6gzfj589s,0.0006
cosmos146hj9735p6tutccn38r6crlqqrncc0362dg52h,0.000092
cosmos1r7ruld2egj764w7gys4vdta4plkfgwamlh72lw,3.868289
cosmos12q9urhjzrkpkuf4cq2mrhqtqfwgvejteqg2swu,5189.716071
cosmos15r8h05h08eene3ahf9wek94jv5pq6339l4ny4f,49.99
cosmos1zhkrntyk65f0gctyxen3dxnaw7nge7rppxv6ng,44.61233
cosmos12f9zszgktfzfy6hwcczf9hgh386sspe8s2ejrw,132.044478
cosmos1fz2wln4069ywqg58u2dpq53wzu8q3h4ncjmzrv,0.028152
cosmos1229cu38eftvetcvjlcz98qzfwa32h9trnwj275,8.502464
cosmos13ussz0pgke4afqwrwslmjd6d62lwkes98sumy5,0.00026100000000000006
cosmos129e9nqhpupsl9rxmd9t0ehms363ghyyeg8zcfj,449.5
cosmos1htxxu3tdyeldd86xau6rdgh2hnnf3xq2aahkzz,9
cosmos1n3k7u4m44sul3x2p3xx7rzh9y0tm8f3mh7ss58,65.67
cosmos1r0349cd69fggpsv4l40jvnylahusnajel73j9p,6.9925
cosmos1flsgd4uug2hfyxe9z42t5r9l6ku5c7ete9404d,3.949199
cosmos1a0lqhk3jqtv9k6aswtkyygvv8599mpykszf3n4,1.035802
cosmos1lrs5y808dx2h2xkhuaqg88f7xjlp25ldv8hzm7,299.9925
cosmos1yrjtapk866d3twhru4rvy9kqq7eaesy9hv49my,16.145949
cosmos16rejrup9cv5gl5whzwm3mpga5z9gmxddvr29ky,16
cosmos1rpwplyqnd5tyflyyn2ec4psv8wss34c8sdplkp,490.7
cosmos1x5qz8v0ckjkfg5ywjut2pchc5vm253wzy9gg72,151.81799999999998
cosmos1da30vrthgvaj4fm0ehxkc9q59d3wvm73m4vwfh,0.195295
cosmos1mher3r5g23nvtu5726fnu2uahe83yy42fydjzj,150
cosmos1arph2k2fj8f6wvtrvg9rn2cgxzxtnpg7432c3z,0.009999
cosmos1a425pwrhyf2yhrduulyj3seufq3ql76lfu77eg,1.4
cosmos1pe5etlxphrtludh6chte4hx2getenhwfvvlyeg,0.000001
cosmos155qq6cfak452wqa6qftnaxq5kx7gpph9fha5lh,228.970852
cosmos19tucsjlt5rk6ycwwrt3ewepgncpwlpmssycsec,71.145104
cosmos15re29qu0ypn0yyghqa5fg850sa8n8rxy3pgwmy,16.484588
cosmos1fhj7pkuvwflr7z7ngp2v9tj7g58aq2tjtl56r4,1.6788310000000004
cosmos15s3gppmc6ue4vuhff29xyx906j0v6sm3n7htxc,102.778584
cosmos1lehlf504wy9ftm7ecz8z26mk4g9lxky67l8nxf,74.913
cosmos1xart8ces8etr8gnan499860rf6mec3mzhl355p,1.149
cosmos147wwh97fujefapdu8jfm28zrf27nnf040rhzqg,508
cosmos1rvxlm3d0vzz5mrz2hmxw7y3ml7jpa8n0z293eu,22.59395
cosmos159wxdrd8qhp4lw4hf7vstjmh3dynersn0shnc6,1.040919
cosmos1thkhgrvq3juk33ee4yz6ga55q43s8rusq5w0rs,366.855521
cosmos1d8nen23f93s8l3p4zr97me0hrhghr8jjvym2ne,26.682464
cosmos1tpl8y2u4rl3dp6jc8pp09tvlnavgfpz0yuj8eg,14.32852
cosmos1hulttegrs53gwzlk8zat30m2lddz9xqq4g7x65,3000
cosmos12hxgsfrrx6axxt2sptect07cjlj2hvvc0r5x38,0
cosmos1zht69ag3wpyx35dqczjfwzpnul7jw0zghls0ck,34.814963
cosmos1yr9qqn0g78cd99x5fgvwfr4l9305gsak93nsrm,4.780395
cosmos19kcyp8e05qtz68hj5c39nqehgj8k7lyv96j8ec,0.134593
cosmos19vs9fy2u7lfhyaszfw3s3p4g0zw7ecxkc875n2,89.308439
cosmos1uwfaat90p9nldpqvyh35z27awtwdv4kw6quxfg,50.5
cosmos18xcmu2avgfh2lztajme2sfkfexpegwns36pd34,2.02197
cosmos18v8prvrvtwuz3wkkcvrhxy5wz7nvv5few2gg5k,1.49
cosmos12x2vdesgh8pw75auuhzryggjlvk50rytendd94,2190.653671
cosmos1wvxf9q5tz7dt28qmvm94e9nwv5ad6mdnczd4hp,5.089088
cosmos1rlszgjaxxpmvpmdh9y46gd9maf75g39x3a7zfw,0.000001
cosmos1d2ja2hlt9hjkzvh8vegauc9v4ggdalwcupe488,0.000001
cosmos1zvv8rlwsh2mwja64cvruyz6jyh8ykduqwwglz6,18.139782
cosmos1r98acsr7tu2d7dasjqlffee3wmmfujf7jr7few,149.85
cosmos1w4tujvremzw7x2nh6l747tsg4r49rs586h6p4a,30.723589
cosmos1vaj06datgdc53vumeds7nthmlg94wwywpvg4w3,24.532998
cosmos1jvgk9cj9caves39tcdwqx7kfz9lcqag32j52df,0.003
cosmos1phcmk23c22gcj2nadt0uq3wzja8kgmg8a47we3,0
cosmos194ssnfeyal29z3kn8q6ltl9j6khmgcedwvhdpe,0
cosmos1m0j2s859cgyd4u7njwdu2yxds3gyyus76hqcw9,0.009999
cosmos1t05987dvn0hyn5rfa23hav2nxty6eluhag5hnr,4.180704
cosmos1trqymjmme353rnywy26r3swcr3e6puj5twm8aj,43.922124
cosmos1uk4h2ha9dd3c96zs5qtrmm55ft9nlrmfuzmqlc,0.04
cosmos192lxnf6weej35xghjsmdreqx0kyat2m7e4k255,43.121463
cosmos1z3n4xmlwkhfrefjnprvz9evj2r8fauuzlwm79z,14.764816
cosmos13e9f0mduwjtfh5tnayyk9gdsrghet4wsh7cqmp,0
cosmos13j5stc4x4qlhvvfwp3s3pnmakuq5ljxuc096rh,3.195502
cosmos1xujnxgn7q9jynjdvtsk3p6vmug7sacgnq7vkmw,57.639564
cosmos19ccz6n556zpdjy9r94zjt9kaf5shgpd69vju8l,1.74875
cosmos15ek73ttcjgmj96v93j7qy90egdareq688f064h,259.056495
cosmos14fqtpynvp6vcn4hwu5k6fw3rtxzp5yd55w29gr,6445.9
cosmos1mw9kk4kn0zh2zfsamm4ahanze3eaamz3pum4pw,5.558416
cosmos1rmvzdjhh3yd4mvx4az4yjtnwk8tmfvar6txfa9,0.001303
cosmos1q743554cke8nq6mjufew4jggqn3u84f6rxzsf8,0.000001
cosmos1av43s2jkqjqepgznmap3407gx0asmt8jpm79w8,0.038383
cosmos1vvuxjw70mwnl9z3ek6r8nqnp6c2y9h9a4v8sdj,58.9941
cosmos1vwvjavdj989m2t6c0sl3d78wzxx5wnsmmt4vhu,0.000001
cosmos1rdekkpta5m6ls2e5s2wsyqu4artrrq0mdc0f9x,0.000369
cosmos18tye7mqdkz6cmfk6tcf6trzjexjvdjtnmskarf,313.100369
cosmos197xut8n269aw2mmllku8dcxhta4yvkvy8znzkd,0.1
cosmos1ydkkdyryw59djhxn0kkyhegqm3k4qwts676n3k,0.000001
cosmos184prtauk4ey2m2clw3adpsd7nqe50q7ke0j0tq,0.000001
cosmos1aksct9rrjujk9fnanfutesgmdat2naxka9h4na,212.7805
cosmos15x06pkp0wej4rhp9mjpjpyp9jcnps9kp0fpmzk,12
cosmos19y7885dgesp9zakg8tpcfgjmyda4zvtttu2fz2,15.027409
cosmos12wnclzapzsglvge8sqxy2tyaj0z052v9wn2l9w,20
cosmos1ghfrewdxkwek5h8jz4y3f0202n89xcfnjk7e86,51
cosmos1dxakvh47cvhk9m0rv50zg024dwuhsrp4h7d6ng,17.419043
cosmos1yu2a826002m3fzhk93r5pehtpfrwr54tnu9xv8,240.987765
cosmos1y0jjta0hmtyvtj4w9canldjqcy49x78wnzvxpg,19.375529
cosmos1t32fckryvwumcv93kpxwx95p8jrea3q3jf63zg,25.343131
cosmos1cw0ytqhfdzlslcfcl9p77upe5hkjrc4wr9kpxa,1673.866778
cosmos1qt0garqtgsuprwm0qxm72xedrjs94yugudp3t5,6.142656
cosmos1gqs09gps5a7tf9xervllr96k693ugf76nnnj8h,28.556355
cosmos1vmrvy7kjnx4nf93u3f76g9ytzkcxudf6g6vcld,575.94143
cosmos1d0duquqptg4n2xtefk0sf3tq4y32fa8ygj7fpr,1.031706
cosmos1h8x0jwxj52vjzrp7fggd8qexttsnlv5fpmyv34,0.081282
